snid,galaxy_id
14005,7570213
14918,19141098
15271,4290232
15235,21597919
15277,17541351
12268,15050520
15387,20436167
13840,1574502
14386,20435105
14346,4535864
14287,1570465
14762,17543280
13590,802563
14552,2902040
15294,6190903
13196,17553622
14544,1698824
14726,14779862
15153,17112678
13737,12193057
15056,12432990
14029,17557087
14679,5016753
13654,1940455
14608,806380
15549,17544755
14087,12191725
13679,2899344
13937,12434680
13964,17559044
14135,17543563
14010,1929608
14048,13271060
13651,17127539
12988,5008302
14534,8737414
15386,1935537
14198,9334993
14137,5003266
13977,12202731
14660,8738998
14657,4534288
12696,17123430
14277,2899265
14984,19144401
14068,21319330
13853,1573456
13924,17534065
13577,1700202
14636,14774790
14369,13298934
14344,801167
14220,4534516
15018,12205315
14335,9327369
15128,11809152
15300,20433799
14894,804817
15025,17114915
14291,8401302
15218,14779647
14781,4534171
15424,1942376
15246,9128989
14158,594560
14982,8940477
15538,17559011
13921,17110802
14210,14785507
15289,15059599
13825,12193118
15327,16297597
14653,5635656
13732,7570958
14563,16296559
14498,1697632
11864,19546017
14052,13275378
13956,8939307
14318,8948735
15409,6193126
14204,14776861
14836,21596453
14143,6193075
14171,9333812
14481,17109380
13595,17848645
14490,11809574
14950,17540846
14915,1568902
14465,17115710
13887,17551779
14495,9329228
15138,12434856
14149,5633068
14256,12193241
11763,2899430
14549,573368
11968,19146303
15465,799858
14397,17853087
14367,15060478
13631,8397573
15066,6184164
13709,14769044
15285,9329535
14447,12436074
13787,5013581
15566,798513
14764,7569221
15044,20436757
14980,1938940
15371,6184986
15577,14777178
14078,4290216
13699,17543525
14159,7119983
14879,14770473
14724,17539489
15576,14779501
15366,1930880
15415,6193043
14913,7567505
13072,15064408
14648,4530774
14693,15056797
12455,17114961
13677,4281056
13627,15059615
14956,1701547
14019,4542198
13958,14777077
14132,17112725
13649,5000301
14181,15055251
14551,8950923
15253,5016706
14575,21597748
13813,17555292
11765,8943108
15506,14787415
14070,806831
14036,8951761
15316,1938967
13826,7120302
14484,1924717
15351,5015838
14777,17115033
13790,14787753
14358,17105865
13716,9128565
14119,5014084
14649,12202961
15590,14779403
14129,20433749
14861,4539409
14925,8944890
13771,804842
13772,14777309
14396,19528166
15236,807709
14676,8948672
14554,12434963
13986,12205001
14621,17541449
14921,6190916
14409,1934181
15146,13631141
14238,17110832
14971,11804057
13690,17543608
15197,4533214
15422,21597777
15610,575755
15120,1698863
15000,4534201
15224,17106805
13676,8952935
15322,14779688
14694,2899413
15250,17846202
13985,14788034
12736,8737411
15523,17543583
13827,1574129
14876,16296628
15088,12193325
13862,17555507
14941,8401488
14790,8185381
12546,19124215
15481,12424332
14626,4530676
14763,1573978
14938,1573995
13780,19124821
14400,4538969
15354,8419396
14524,1939024
14869,5005692
12421,14786025
14148,14779652
14461,8938883
15573,799556
12188,8951886
14994,5005197
14196,14785487
14570,594827
15193,1573869
15498,13295650
14598,19146327
15136,17115678
15621,8937632
14049,8951762
14846,13655300
14884,5009370
13742,17114885
14051,8948667
14376,7567935
14837,14777020
15213,4541581
14813,12193127
15280,14776950
14251,9127771
15305,4539186
14205,12191002
13777,9633502
14819,4534364
14177,4290314
14223,5617854
15450,8933967
14514,8400400
15335,17534253
15572,21597761
14825,5006739
14811,16296630
15520,2899356
13989,6184081
11742,1697676
15159,6536351
15243,5007163
12225,17545996
12637,14777056
13692,13295994
15464,17126114
14536,4535140
14656,14776957
14501,12206754
15535,8400163
14328,14785021
14622,19146315
15133,17541266
15063,12193136
12398,17853448
15170,6193103
13848,7120494
15358,13620351
13608,17111029
15612,806337
15021,17117421
13845,17543552
14017,800185
15483,4539217
14391,12193083
14308,798336
15384,14781111
12390,19528189
13763,2899395
13693,1931514
13883,8740221
15511,9336216
15575,1575414
15385,593836
15441,17123907
14765,17126163
15031,12187065
14558,1699842
14812,9330660
14263,12434910
14431,6538059
14845,17115778
13080,15055239
15619,15057000
13963,15054662
14828,13249891
14736,798567
14455,19529616
15605,21598756
11804,4530811
14641,6185477
14154,5001813
15630,4530926
15195,808259
14569,804940
12989,5003808
14578,12206235
14786,5006137
15202,8937582
14489,12425115
14565,17115665
14441,15059693
15317,5013609
15613,1938907
14469,17122937
15105,15059777
15103,8393993
13714,19528597
14456,17846201
14604,1935419
15558,17125496
14800,17563033
14309,19122578
14999,14776618
15551,8739508
13830,7119046
15349,17541029
14639,20434552
14719,2899259
14286,1938894
14246,16749438
14594,14776462
12683,12205301
12723,1701837
15603,13271354
14162,4527355
11849,16289904
15256,8954380
15560,21596992
13422,13257862
14365,12197635
15001,4530218
14792,19529996
14046,8929408
12190,17127552
14895,8202909
14503,17851103
14613,17555941
14766,7118242
13750,4540964
15507,8937658
15571,8937630
14822,17851798
15244,8951740
13973,12311211
13622,4538996
12068,14769181
14013,1701578
14004,4539472
14904,1701533
13831,17853477
15567,14776366
15073,21596678
15615,14776805
14685,2899461
14810,15051662
15148,806335
14791,21594089
14699,5013290
13686,17114979
15208,5016661
14347,1573826
13602,1939036
14760,1925315
14740,1569796
6866,10921675
5473,14900811
6331,5541162
7010,14728479
6624,17460199
5110,4875897
6824,4880760
6291,19485199
6682,17243373
5805,8335157
5260,8340507
5814,17230105
6756,12150761
6162,5554933
6160,17792401
6739,17460025
5054,7729478
6704,5527930
6024,17438684
6955,17240803
6554,8886174
6515,10594152
6780,5806932
6823,4910992
6508,14890391
6788,12143404
5894,10913412
5467,4909423
6511,7729355
4851,17441641
6210,5784405
6776,17441709
6216,5519129
6083,17441644
4925,14709305
6035,4910666
6345,17255145
6239,14910099
5807,10919241
5811,7725199
6396,14723242
6724,17441684
6370,4904949
6657,5534204
6506,5547895
5922,10594028
5167,17480845
6865,14725855
6523,19478090
5663,5783895
6804,10934506
6914,19485002
5947,11492157
6838,10594125
5594,9109607
6176,5534112
6103,10919491
7031,14714864
6599,19476459
6801,7719615
6897,18394716
7001,5799157
6304,17460228
6827,14912906
6744,4881008
7027,5812272
6154,5769626
5801,4885266
5751,445304
6757,2711905
6233,17243646
5959,5759278
5734,17256826
6095,10594071
5873,4877763
5824,10922089
6765,10587093
6332,5516535
6581,4880717
6060,17457849
6008,8886076
6323,5769602
6606,5769786
6109,7719919
6828,17236210
5409,5791472
6380,17254602
6124,12142042
6195,4908941
6484,17249697
5758,17234462
6749,17240492
6500,11485224
6716,7747180
6394,11468131
5860,5552479
6209,17463885
6989,12150547
5972,17481698
5875,10605368
6853,17481303
5946,17240253
6893,4910563
6037,5784440
6860,10929717
5902,8854214
5821,9111226
6441,17448578
6048,18394548
6355,17447122
6485,7740037
6409,5519117
5667,17246994
6519,11478218
6785,17256903
6504,8095785
6292,14709421
7035,5810221
6337,4884300
5585,17235225
6422,10932724
6352,8345547
6873,19480994
6699,10925743
6969,21534361
6346,9110335
6792,14707667
6183,10601830
6053,4897290
6057,17441600
6863,8345297
6107,10910871
6796,5788410
6234,5517223
5753,17447817
6646,8314831
5599,5554954
6228,8345787
5847,8120505
6686,17474919
7000,17439324
6127,18385240
6252,17474947
5940,17439160
6454,10586088
6560,14698952
4710,5765882
6055,14709420
5911,10919064
6878,18385555
6932,18390034
6632,9110663
5812,8327501
6787,7731954
6917,7729162
6150,8347844
6102,5770540
5879,4884682
6068,10930848
6413,10921654
6711,8885759
6071,8885696
6322,17792694
6503,17433194
6319,11468171
6995,17236706
5869,4892981
5157,14705883
6557,17226422
5006,18395620
6402,14912442
6773,14708155
5921,5765317
6385,10928818
6743,5773713
6870,8316568
6487,8119931
6691,4897460
6590,4897429
5850,7729039
6192,14716645
6459,21536616
6118,4874872
6681,5549309
6935,17430170
6230,10927458
5768,14727394
6978,5554782
4930,11483899
6496,17240333
5977,14874676
6404,11468764
6276,8857750
5990,17236568
6093,5519243
5934,17219557
6336,10921597
5826,11491212
6840,14727187
6541,17236497
5001,5766042
5740,17477654
6555,5785121
5924,10914596
6613,7745138
6360,8342380
5864,17790792
6576,2713702
6285,17252821
6929,8091485
6595,5551771
5861,8116943
6919,17462009
6335,17252648
6440,5533874
6790,18033730
6203,5554849
6121,17431542
6280,17236489
5998,11486532
6850,17795326
6966,14715017
6357,17230164
6383,10591689
6666,8323430
6221,14878947
6020,11500849
6927,10589120
6551,17463990
5963,18394701
6755,5551813
6652,4910525
5549,8107000
6520,8316582
4832,8335284
6425,10919748
6967,4910195
5799,10934641
6439,11475681
6089,4886514
4825,4887254
6942,17479730
6407,7722685
6158,14706893
5890,17474738
6108,8098893
6297,5517094
6133,14893100
6574,8317977
6779,11478217
6309,8846748
6278,17431046
6648,8344798
5773,17233251
5735,5765080
6946,4907812
6990,17240411
6552,8855112
6065,17480574
6722,10921606
6174,4910594
5956,4902700
6594,4894276
6638,17231876
6742,10930232
5996,10594045
6303,11493181
6438,18387828
6235,5530903
6421,17795322
6167,17244712
6658,17441674
6596,10926005
6478,17240415
6165,5788308
5828,19483405
6900,14709312
6405,18387983
6175,21536582
6471,11494474
6811,17240589
6764,5512390
6916,5551953
6263,17252082
6738,17459889
6173,2699142
6760,10915698
6862,17792154
6799,18398226
6356,17240473
6494,8886204
6537,5784073
6271,4910565
6510,8339866
5954,10930196
6277,5554925
5871,10594012
6607,5790676
6113,14888584
4819,4897336
4950,5530539
6204,5765284
5865,17477755
6152,8082773
6412,5788103
6429,11735415
6006,17463853
6653,14890177
6135,17795367
6767,7729662
6143,4883737
24434,20987316
23375,863325
24251,2067969
24349,16140624
22728,6043606
23751,18512695
23638,19191311
24769,863964
23344,10113067
23017,16164988
24560,6118939
23119,4332668
23451,16144255
24405,18499258
22525,19194037
23134,12524367
22856,16168094
23479,73134
23045,16156085
22681,2005739
23746,14839708
22696,18509105
23436,2085866
22878,4168492
23850,6036448
24943,18026438
24184,13304377
24432,6098175
23390,4138312
23804,4329152
22667,10116607
23655,850051
24507,16169480
23494,19193603
23903,6117048
24914,18499481
24829,14834006
23527,14839725
24820,19198446
23330,2081396
23432,18747713
24108,14490906
24243,14829509
23313,18012756
23697,14499052
24429,16153438
24299,1992220
23353,7019033
23208,19183612
24515,833500
23363,18508833
23238,20983239
24603,2065500
24121,2065032
24117,842887
23796,16168210
22531,10124004
23035,2008113
24891,19191268
24958,3253097
22641,4160658
23706,6026332
23195,12520711
23880,6053758
24295,4161994
22824,1999187
22781,5989838
23827,4169799
23018,1998878
23002,842172
22985,13317775
24907,18730877
22829,14830306
23948,4321927
23028,4323931
23699,6044559
23724,6057462
23346,18732747
24985,18500632
24493,18499844
22839,6118941
23246,4153309
22734,18740081
24254,6026376
23803,7650382
24993,14837811
23014,73316
22704,831074
23767,6052907
23515,19574659
22927,6096244
23663,19185738
23938,69769
24305,20986102
22797,6108367
23016,4332722
24857,4164267
24569,6050607
24876,18505354
24755,6044113
23091,18487719
23096,19194058
22953,14841283
24202,19573727
24085,6030014
23153,7019040
23120,71809
24012,13312751
24336,863415
23531,2050401
23323,4166184
23270,14487458
23254,6045444
22801,12522555
24323,863120
24795,8633283
23660,14498683
22868,6026861
24658,18503849
25001,14498436
23918,6990586
24317,4169575
23713,7018276
23440,4330418
24882,18499849
24544,4340376
23288,19570671
23845,4329879
22810,18731040
24182,14496111
23348,73398
24726,2088063
22884,9638395
23667,1998125
23513,6047704
24014,14497144
22808,19563664
24653,69781
23332,844646
24802,18501728
25024,19194088
22536,14837686
24056,6047557
24502,10123979
23807,2008037
24885,12522621
23654,10112973
24459,69811
23081,4161959
22700,10119809
23733,9645662
24063,9637806
24189,6118912
24660,4336476
23218,1995759
23297,19200505
23102,16168263
22554,5992674
24226,13306776
23485,18511486
24313,15811319
24431,10122666
24901,9643942
24500,14840628
24633,6099395
23262,18025063
24680,20981731
24630,14837536
22697,18747593
22687,6020642
22975,18495341
23306,866424
24435,1998808
23450,13317842
22991,18497108
23502,6024532
24168,6101892
24740,16137903
23283,10120928
22955,6101306
22677,16153252
24476,6115982
23139,16153860
22586,2058067
22633,6030003
24627,19194143
22701,2061280
22874,13306791
22999,6101164
24061,4330158
24399,74871
24553,20980831
22717,19202484
22948,19199399
24327,19198467
24207,7653778
23569,862195
23217,1996031
23211,4318776
23763,6047454
22877,13306774
22988,73387
24855,18499650
22580,835594
24080,2086773
22727,2066468
24527,16132891
24268,4336689
24971,12522038
23503,6104908
22621,10119416
24521,14499030
24035,866521
24315,9523276
23968,1996400
25010,18740113
24206,66307
25009,6043604
23329,14489688
24017,16152938
23276,6030771
24870,852885
24617,6099260
23163,14482517
23590,4155654
25025,16142489
24602,16153599
24240,7001208
23566,863195
24594,4169699
22519,19202954
24477,2073401
23929,1996213
24649,2049729
24198,8631171
23611,2069172
23925,4148612
24046,6991578
23617,16156754
22747,4164287
24924,18747463
24319,6215977
23557,4169720
24437,12522893
23464,6990659
24818,1998819
24641,18740383
24587,6104469
23947,14493799
24934,19191314
24537,19200549
24400,6096952
24004,4161810
22685,866604
24460,18508912
23179,6103326
25005,849829
22691,18488122
22595,18010776
23165,6043488
23206,4165331
23944,6099945
24777,10112920
24753,14497141
23776,4332676
24570,6050043
23668,6116132
24456,863936
22590,6029896
24852,14499087
22947,14832260
24276,6104917
24557,6990596
22566,16144270
22770,865159
24294,8632549
23661,18017402
23626,2066306
23662,18023311
24337,6212822
24492,6116433
22582,18015256
24585,67473
24371,7017577
24948,67315
25015,19193046
22660,9644451
24225,6111753
25028,19198726
24018,14827076
24314,14818427
22698,14501421
24487,18742281
22852,67791
23988,6007158
24582,20981605
24828,6024557
24379,14830196
24112,14489341
24665,8632970
23917,1995973
23209,19561378
23822,18024838
23215,19191525
23714,13316080
23677,862818
22802,858262
24851,4337052
24768,4143889
24216,6018693
23665,2053334
22579,18749554
23385,19202805
23156,4153146
22749,4340272
24422,4169482
24899,10118652
24854,6113532
24102,4172126
22526,16153339
24025,18741021
24923,850430
23472,66626
23013,18737477
23244,4341081
23394,6990409
23656,19562616
23036,850346
24069,14839395
22889,19562032
22614,14483088
24264,10122237
22599,14494369
24905,4161661
23089,6055496
22658,8633015
23225,2005360
24921,14829832
23108,4337623
24667,4142461
24094,2068101
23247,19194034
23307,2008076
23027,18013031
24919,18015239
24970,4323223
22895,13307263
23392,2008055
23084,19190751
23220,6023213
23216,864038
24143,20985727
24841,8633013
23722,850123
23898,6116223
23379,14501414
23872,6986577
24642,1998905
23927,14832159
25029,6047577
23857,2861006
24838,2058741
22880,14487532
23241,18015310
23057,849235
24442,9640341
23286,4334258
23214,849703
24019,1995758
23128,14499081
24199,4318938
22945,2859804
24631,14489556
23649,16139396
24694,6118945
22939,4340369
24711,1998795
22867,19571115
23202,18747644
23474,4169527
22944,4337797
23058,10114703
22686,868988
24947,2080982
24007,6026726
23548,10118491
22789,2077138
22993,6107030
22739,14498874
22529,10123879
23578,5391849
24959,19200416
24394,16165337
22657,20983197
23186,4331880
22968,14490483
24767,10108057
23919,10124799
23223,16153014
23337,10123924
23032,6026831
23164,75564
23321,19198823
23797,6050035
22772,14830121
24964,10112713
22854,18498974
22709,4171059
24706,6029839
23584,1996284
23950,14489455
23737,18013034
24328,6054735
23507,18012921
24038,18501756
23172,20981578
24788,18012912
23924,18500499
24744,16153280
23023,16150269
23105,6047400
23279,18508802
23417,4340288
23365,65154
23076,2080311
24535,14484249
22922,58818
23299,4336235
24478,18026415
22655,8633292
24131,7000106
23534,14489349
23837,13318976
23939,18012988
22996,6020337
22930,4155700
22537,19202952
23185,835580
23843,20978144
24389,4307510
24213,19202487
22920,14837932
24259,16156511
24157,13319025
23145,16156173
22584,18747724
23112,6118922
23320,835571
22976,14829923
23639,66397
22597,1995627
23189,12524289
24652,6041235
22610,6055536
24604,19570860
23486,866631
24100,8633607
23881,18021303
23953,7654519
24716,19562206
23100,10105204
24861,14499063
24449,20988689
23708,2000678
23621,19191633
25020,19570688
22547,18742661
23514,18749964
22748,2861280
23249,18747656
24348,16156112
22907,4318982
24791,6991657
22987,6024898
24407,19187952
23712,866589
22601,14832169
22671,2861274
23990,53878
24618,6116288
23878,19572606
22653,2087741
24089,16162738
24231,20986907
23204,2053212
22838,850025
24420,4337993
24453,4305769
23583,16132165
24452,13321468
22754,6107197
24027,16156096
23412,4162099
23441,6049178
22900,2080313
23973,6020956
24111,6009148
23203,18494044
24606,12525057
24261,6053448
24309,1993874
23754,18505944
24797,6116069
22929,6044300
23840,4332680
24084,13315501
23176,18508695
24713,75468
22741,18029196
22710,2086931
23201,19198460
24106,6986566
23563,10121299
24644,18504043
23658,16142653
24373,12522783
24511,19191562
24238,19198564
24552,18512420
22936,6100044
23252,14489457
23522,13304767
23524,14496531
23794,2010188
24983,4148607
23064,846357
24424,6099804
22631,12519433
23439,16164383
22668,6047365
23509,7003312
22767,1995966
22600,864019
24915,14829813
24756,15814776
24057,2000533
22711,19573981
22765,69756
22957,18749960
22759,10121672
24015,2861186
23805,16150268
22714,4336200
23693,4168800
24837,9637802
23504,6018847
23982,16153082
23811,833393
23372,6097627
22779,16152922
24130,6110201
22688,18501797
24221,16150087
22933,852846
24780,20980459
23670,69720
22732,4336437
23240,18023825
23154,4169486
23987,19565718
23819,14825569
23888,849693
24362,4144542
23613,6112951
23675,19191178
23309,2859510
22737,19191472
24258,19561942
24799,67496
23044,6988410
24091,859877
23912,16162375
24733,850243
22788,18018294
24386,6029893
23135,10123989
22863,4323569
24743,14489360
24052,16161045
23518,19200423
23636,19201229
23596,18026425
22949,6055515
24749,14838005
24344,16154324
24114,18030688
23787,18732749
23357,18021255
24883,4161931
23319,16161975
23149,2860144
23777,4153222
24715,10111655
23171,61450
22592,2062011
24021,2010045
24937,20976544
22925,14496977
3227,8293050
3359,13468483
3140,4443480
3581,15212458
3617,4857468
3545,13483382
2884,17420169
3018,17424438
3273,15218529
3533,15237926
3299,13449264
3158,8292843
3145,4445557
3369,4855481
3301,15218179
2923,13481866
2849,15237576
2973,4445341
3589,4437380
2670,15204553
3118,4419411
3501,14856442
2853,15235731
2945,14870279
3259,14855607
3577,14872610
3503,4440423
2784,15221542
2902,13483158
3203,13463569
2308,15215906
3540,14850755
3059,15237887
2929,15215975
3438,13433887
3392,4419438
3298,4415223
3496,17426010
3513,4424283
3027,8308974
3156,4440381
3175,13482748
3388,4443557
3475,15234328
3555,13468248
3566,4406418
3130,15215703
3595,15249895
3499,14850568
3086,4443526
3644,15210006
3167,15249795
2572,4432339
3008,17424891
3108,17427873
3621,15212024
2885,17424024
3055,15223548
3127,15209389
3368,4419721
3139,13487257
3558,14856309
3116,19620589
3466,4848317
3396,15237834
3204,15248354
3228,19617575
3069,17408946
3309,8306275
3548,13448856
3610,4443586
2649,15233199
2838,15211692
3597,14863431
3284,4415179
3480,8288976
3590,13468556
3345,13436515
3249,4860838
3377,8291701
2549,20841491
2861,4442453
3121,13472079
3201,4419621
3300,4421448
3060,14864115
3518,17409802
3243,8294266
3150,13471901
2830,19616156
3526,15234800
3373,8307910
2998,15205470
3451,19620233
2816,8308913
2634,8306422
3231,4440541
2908,14861794
3031,15224650
3294,8295973
3507,17412347
3082,18912759
3422,15211895
3208,8293044
2950,4860788
3352,14861766
3015,13472028
3367,15222775
3553,15222702
2879,4441020
2855,17408699
3563,17419352
2969,13485914
3659,15211765
3101,13471807
2918,15226605
2954,15249321
2947,17411616
2131,4414750
2803,15246975
3320,17420282
3464,15249686
2871,15215857
3183,17424516
3148,17405802
3343,17411537
2976,15215847
3047,18887518
3328,13460122
3077,14863997
3612,14859684
3623,8293307
3166,17418855
3383,4850127
3585,4421463
2829,14872572
3639,15211639
3425,15223542
2910,14856344
3044,4413055
3092,13468750
3198,4860584
3407,13442660
2938,4429037
2868,14856430
2835,14857736
3144,15223534
3494,15247208
3482,4440228
3488,13468357
3371,4426925
3448,17427868
3594,8292844
3293,4414787
3627,15237924
3435,14870563
3430,17412919
3324,13486008
2257,15204049
3547,15237811
3207,15210578
3009,13461644
3032,15215815
3310,13449194
2860,13455999
3449,13485892
3103,15221628
3632,17408844
2819,15212232
3650,8303212
3637,4856730
2925,19619770
2928,14872872
2857,15211785
3389,4443541
2467,17755771
2455,2992056
2151,12105483
2757,8054570
2322,2992348
2578,1509270
2158,16965206
2519,8043904
2331,8053140
2428,14206418
2732,2992430
2126,1519484
2203,8844342
2135,10906559
2764,8831722
2615,16525172
2392,10906512
2776,21507220
2294,8042223
2646,8720325
2754,2992314
2326,16960718
2547,16974673
2599,16507024
2255,14207586
2253,16970316
2408,16970374
2582,1512667
2648,21209435
2489,12097256
2534,8046312
2299,14214103
2292,8042314
2278,16528882
2543,21219165
2546,8043947
2694,16566048
2423,5507442
2585,5509059
2741,1518218
2794,2995086
2562,5504877
2584,2992683
2590,8043520
2522,16542608
2224,14196534
2163,8844376
2372,5505280
2116,21216642
2137,16985969
2469,12105523
2560,14208926
2272,21508234
2574,14212935
2431,21506325
2626,21208971
2143,14213278
2159,21219044
2535,8841991
2417,2995091
2173,16528700
2460,16981410
2228,8054612
2258,16517343
2261,16528808
2677,1516876
2801,12103925
2525,21221905
2389,16981346
2645,16517667
2763,16500115
2267,5507152
2457,12098269
2150,10907207
2793,1507914
2223,21507832
2632,16984018
2193,16967604
2274,21206594
2483,14202218
2358,12104071
2218,16968247
2577,16516559
2610,16510369
2731,16522578
2643,16972937
2430,8718692
2231,16969369
2791,8719965
2523,8839883
2230,16528725
2666,14204044
2317,8842093
2156,16510342
2476,2998458
2396,16510286
2301,14209407
2138,21502355
2285,11449389
2424,16524919
2309,12105517
2679,16968291
2728,8840880
2588,16981462
2397,12103953
2268,16528917
2346,8039933
2337,16507233
2124,16506977
2186,2992161
2781,21210930
2207,16510592
2769,5501796
2669,21508663
2225,16975333
2355,5505925
2446,16969872
2245,16980959
2160,12103881
2194,8833484
2625,8720119
2236,8053389
2291,16528830
2200,16968225
2276,2998588
2688,14213221
2319,8053073
2217,12098206
2295,8720344
2416,1518032
2429,2992186
2795,10908449
2598,16506766
2114,16516831
2375,5507109
2700,2995064
2451,21206595
2379,14208914
2707,5506751
2557,16528746
2550,1512161
2738,16528800
2286,21508228
2363,21507956
2777,8844378
2191,16507107
2122,16510267
2237,12096531
2246,16508825
2596,16983951
2398,12103962
2555,16507145
2639,8831951
2388,16981064
2432,16981080
1775,7464529
1592,3293367
1948,19958154
1738,2393007
1741,3286259
1521,11032326
1798,19739084
1993,7983682
1606,9190038
1696,9202228
1908,19761569
1545,11027243
1867,9192501
1576,19952434
1571,19959111
1710,3431423
1754,19774132
1975,20121121
2078,3447706
1765,19739551
1703,9192527
1653,20140695
1556,11032494
1757,3289809
1718,19959100
1959,20140711
1963,2385225
2111,9202665
1851,7466153
1891,20113440
1743,17930256
1549,11036089
1583,9179959
2071,11029246
2094,3290728
1546,11029256
1833,19777601
2068,3270839
1574,19769286
2016,3455799
2012,9049853
1803,11032487
1560,3272764
1900,19739143
2069,9197184
1522,3290699
1567,9049050
1983,19742169
1697,9202663
1771,3291020
2045,9202627
2049,19947717
1830,3291616
1671,3293847
2007,9191380
2077,9191803
1709,19741376
1885,7982722
1792,19742526
1814,17944691
2039,3446341
2107,19961689
2008,9192571
2029,3270684
1894,9188929
2061,9189520
1751,11036897
1585,3272805
1640,9047013
1788,19793315
2067,19768069
1678,9192543
1906,3429515
1541,3431265
1528,19774700
1763,19793581
1713,20136167
1929,17934749
1978,2390970
1919,3270955
1865,19773939
1742,17930242
1670,7985204
1874,19739383
1706,9191987
1844,9049855
1633,9185876
1767,7468336
1601,3445660
1723,19947723
2112,19692422
1961,3271158
2024,19945039
1944,20138960
1565,3429749
1800,9202667
1871,3293295
1675,19773461
1617,19958566
1782,9204443
1932,19959087
2081,17944772
1935,3288683
1884,17945495
1691,19955555
1538,11031344
1600,7357948
2101,19944844
1777,2389098
2056,7357819
1927,19742372
1753,19948297
1768,3290737
2099,2385151
1896,3446396
1802,9192590
1629,19735474
2015,11032495
1575,19958061
1550,20119695
1875,9184472
1953,19947734
1806,19773717
1643,19770545
2079,7470360
1849,9190190
1587,19742382
2055,9198712
1744,19759342
1761,19947611
1839,19777603
1562,9204399
1529,9204403
1893,17929531
1880,19945728
1766,9188004
1952,19956241
1832,7470287
2031,3290701
1748,2390937
2070,19738889
2106,3291884
1680,3431273
1634,19759480
4140,6263310
3722,9751468
3879,6339001
4275,9754798
3230,8553607
3881,6256223
3398,6270986
4282,6251662
3251,6258592
3870,9758243
4100,11152872
4539,6246236
4504,9733863
3978,6272652
3889,6270838
3783,9747176
4372,5269052
4183,15138699
4044,9767459
3833,9770401
4356,15143706
4370,9733736
3053,8544994
4440,6269957
3712,15135166
3791,11137758
4114,9748142
4376,5267224
4558,8544871
4067,6272136
4172,6268872
4175,9731655
4523,6249460
4462,8551781
3658,15628750
3996,15141741
3948,11158068
4048,5266221
4391,5266142
3917,8552006
3736,9771288
4426,9725313
3720,11160853
4082,9770466
4449,6340040
3750,9768048
4261,6263550
3866,8546502
2914,9738784
4149,20604870
4128,8547008
4124,6255196
3095,6252269
4267,8548597
4563,9745239
2899,10546229
3883,9738840
4190,15133015
3869,11151080
3543,6271090
3083,8551652
4230,3378409
4347,11158579
4303,9767494
4029,6270523
3964,11160577
3884,9770417
4242,6266463
4144,5270871
3951,15143563
4533,5270921
4638,9744866
4396,9767322
4640,20610053
3003,11158115
4333,11158349
4527,11152910
4419,9744890
4258,8535181
4460,9752149
4538,9752950
4621,5271991
3851,11152847
4290,9725323
3892,8550209
4369,6339098
4418,9766216
3930,15133687
3700,15143672
4683,9725439
3010,6270962
4330,11152923
3191,8545089
4380,17679951
3982,5270794
4672,15628740
4249,9770437
4349,11152818
3065,9731618
4322,9763437
4406,5267618
4255,8545046
4617,15139764
3848,11150578
3841,15628217
3575,11158716
4357,8553353
4034,9770426
4377,8534382
3894,15628746
4332,11143198
4468,5266088
3952,9745221
4148,9733828
4137,8547644
4090,9748059
3747,11150979
3781,9748179
4384,6263475
4367,8539772
4223,8546453
3787,9768638
4185,11150778
4365,15146244
4394,9731998
3799,6339483
4098,11158088
4451,9755084
3802,8553365
3564,15134046
2963,11151112
4669,6258613
4136,15141142
4467,9767620
3919,8544868
3337,6249379
3699,15628787
3831,9756865
4304,15140756
4005,11152889
3673,11160562
3901,9770412
4579,6251677
4139,9770453
4496,8551741
3852,9727247
4476,11137981
4272,17674066
4138,6249506
4153,11160611
4217,8539813
3458,11158143
4480,6263491
4575,6252312
4326,6249329
4386,9756825
4450,20602638
4481,17673651
3967,6270774
4216,9748107
2915,6301932
3258,6249568
4043,6335415
3671,9731830
4132,9754996
4495,12715020
4238,6270959
4546,20593698
3793,11158253
3962,6264909
4020,8535105
4117,8545097
4483,9754985
4353,15133929
4296,15141454
3465,9749760
3678,9756842
3718,8546444
4077,17677231
3805,6249826
4032,9731635
4502,8544729
3795,9725685
3043,15625716
4616,11152906
3900,11150471
4121,9731787
4599,2090972
3946,15141685
3843,15143621
4501,6252227
4058,11145177
4274,9731791
4634,8542505
4421,9770498
3749,9762045
4393,9763839
3958,8545855
4166,9758893
4556,6251353
3968,9767336
4247,8544811
4443,9731647
3924,9756856
3873,15134681
4637,15143666
3893,6335930
3674,9748097
4069,9770521
4433,9731615
4368,9767813
4572,9769177
3983,15141545
3969,9744899
4658,11133970
4645,9765417
3891,8552372
4553,8540710
4314,11142202
4133,6252042
4371,9767675
3938,5263507
146,5480943
163,5473636
110,5442618
147,5469714
93,5463833
76,5481130
71,5469802
83,5460747
105,5467745
77,5456740
141,5432270
140,5480041
91,5435094
170,5469909
123,5464386
139,5476034
108,5482757
149,5467665
36,5474546
92,5470005
80,5442582
118,5464824
173,17718602
113,5467901
72,5456676
143,17724056
5424,3046634
5441,20847268
4924,15307514
5230,15282014
5568,15270456
5209,13507708
4740,13526090
5530,3049124
4993,20843945
5330,16614218
4909,17028823
5449,13515955
5704,3044675
5190,13524810
4738,17018154
5416,17038851
5097,18987369
5637,4873192
5235,4872573
